drug_name,ingredients,usage_count
피오렌정(피오글리타존염산염)_(16.53mg/1정),pioglitazone hydrochloride (as pioglitazone),11
중외주사용수_(1mL),water for injection,11
뉴발라클로브정(발라시클로비르염산염수화물)_(0.5978g/1정),valaciclovir hydrochloride (as valaciclovir),11
덱시디펜시럽(덱시부프로펜)_(6g/500mL),dexibuprofen,11
리론정35밀리그램(무수리세드론산나트륨)_(35mg/1정),risedronate sodium,11
듀켐바이오에프디지프리필드실린지주사액[2-데옥시-2플루오로-D-글루코스(18F)],2-deoxy-2-fluoro-D-glucose (18F) injection,11
엔피셉트정10mg(도네페질염산염일수화물)_(10.43mg/1정),donepezil hydrochloride,11
진페라존주500밀리그람(세프부페라존나트륨)_(0.5g/1병),cefbuperazone sodium,11
심바틴정20밀리그람(수출명:Austin)(심바스타틴)_(20mg/1정),simvastatin,11
엘시토닌주20S(엘카토닌)_(20I.U/1mL),elcatonin,11
디베트정(보글리보스)_(0.3mg/1정),voglibose,11
하이캄틴주4밀리그램(토포테칸염산염)_(4.49mg/1병),topotecan hydrochloride (as topotecan),11
아토브정10/40밀리그램_(1정),atorvastatin calcium(as atorvastatin),11
오마프원주_(1970mL),calcium chloride dihydrate,11
리박산정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban(micronized),11
잘라탄점안액50㎍/㎖(라타노프로스트)_(10μg/0.2mL),latanoprost,11
베아셉트액10밀리그램(도네페질염산염수화물)_(10.43mg/10mL),donepezil hydrochloride,11
레날리드정(레날리도마이드)_(10mg/1정),lenalidomide,11
뮤펙손정(에페리손염산염)_(50mg/1정),eperisone hydrochloride,11
프레가린캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),Pregabalin,11
세프록실캡슐(세파드록실수화물)_(0.5g/1캡슐),cefadroxil hydrate,11
듀오엠정40/10밀리그램_(1정),amlodipine besylate (as amlodipine),11
도파체크주사(에프도파18F),fluorodopa (18F),11
오스맥정150밀리그램(이반드론산나트륨일수화물)_(0.16875g/1정),ibandronate sodium monohydrate (as ibandronic acid),11
인레빅캡슐(페드라티닙염산염수화물)_(0.1173g/1캡슐),fedratinib dihydrochloride monohydrate (as fedratinib),11
메디레이350주(이오헥솔)_(101.925g/135mL),iohexol,11
리나탑정5밀리그램(리나글립틴)_(5mg/1정),linagliptin,11
콜리날시럽(콜린알포세레이트)_(0.4g/10mL),choline alfoscerate,11
쎄팍캡슐(세픽심)_(0.1g/1캡슐),cefixime hydrate,11
케로라주(케토롤락트로메타민),ketorolac tromethamine,11
아노솔주 500밀리리터,amino acids(8.5%),11
휴리온스주250IU/mL(헤파린나트륨)_(5KI.U/20mL),heparin sodium,11
이니트라마돌주(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,11
시타콤비엑스알서방정50/1000밀리그램_(1정),metformin hydrochloride,11
가프라톤정(이토프리드염산염)_(50mg/1정),itopride hydrochloride,11
니자텐캡슐(니자티딘)_(0.15g/1캡슐),nizatidine,11
자프로스엑스엘정10밀리그램(알푸조신염산염)_(10mg/1정),alfuzosin hydrochloride,11
화이자카보플라틴주10mg/ml_(0.15g/15mL),carboplatin,11
아목틴듀오시럽(아목시실린수화물·묽은클라불란산칼륨(7:1))_(50mL),amoxicillin,11
움카에이시럽(펠라고니움시도이데스11%에탄올추출물(1→8~10)·글리세린혼합액(8:2))_(85.8g/500mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),11
프레가캡슐75밀리그램(프레가발린)_(75mg/1캡슐),pregabalin,11
타미린서방정16밀리그램(갈란타민브롬화수소산염)_(20.51mg/1정),galantamine hydrobromide (as galantamine),11
오로페넴주500밀리그램(메로페넴수화물)_(0.604g/1병),meropenem,11
비브라운10%포도당주사액_(50g/500mL),dextrose(10%),11
유니온도네페질정5밀리그램(도네페질염산염)_(5mg/1정),donepezil hydrochloride,11
티아렌점안액(히알루론산나트륨)_(0.35mg/0.35mL),sodium hyaluronate,11
린코마인주(린코마이신염산염수화물)_(0.6g/2mL),lincomycin hydrochloride,11
글리푸롤주_(500mL),fructose,11
피엠에스프레가발린캡슐300밀리그램_(0.3g/1캡슐),Pregabalin,11
본틸정35밀리그램(리세드론산나트륨2.5수화물)_(40.17mg/1정),risedronate sodium,11
애리카캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),pregabalin,11
안국아시클로버크림_(0.5g/10g),acyclovir,11
제피러스흡입용캡슐150/25마이크로그램_(60캡슐),budesonide(micronized),11
엘도인시럽(에르도스테인)_(1.75g/50mL),erdosteine,11
크라목스정500밀리그램(아목시실린-클라불란산칼륨(7:1))_(1정),amoxicillin,11
몬테락정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),montelukast sodium (as montelukast),11
베아레인점안액0.1%(히알루론산나트륨)(1회용)_(0.35mg/0.35mL),sodium hyaluronate,11
메가아토바정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin calcium (as atorvastatin),11
히알렉스플러스주(프리필드)(히알루론산나트륨)_(20mg/2mL),sodium hyaluronate,11
판포졸정40밀리그램(판토프라졸나트륨세스키히드레이트)_(45.1mg/1정),pantoprazole sodium (as pantoprazole),11
네오포지정10/160밀리그램_(1정),amlodipine besylate (as amlodipine),11
알지나액(알긴산나트륨)_(1.5g/30mL),sodium alginate,11
아토로틴정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin calcium (as atorvastatin),11
에듀란트정25밀리그램(릴피비린염산염)_(27.5mg/1정),rilpivirine hydrochloride (as rilpivirine),11
도네진정(도네페질염산염)_(5mg/1정),donepezil hydrochloride,10
시트디엠메트서방정50/1000밀리그램_(1정),metformin hydrochloride,10
라보니정45밀리그램(라록시펜염산염)_(45mg/1정),raloxifene hydrochloride,10
알셉트정(도네페질염산염)_(10mg/1정),donepezil hydrochloride,10
뉴콕시아정30밀리그램(에토리콕시브)_(30mg/1정),etoricoxib,10
이리테신주(이리노테칸염산염)_(0.2g/10mL),irinotecan hydrochloride,10
오스포민정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,10
아클라듀오건조시럽(아목시실린수화물·묽은클라불란산칼륨)_(50mL),amoxicillin,10
옥트스타틴주(옥트레오티드아세테이트)_(0.112mg/1mL),octreotide acetate (as octreotide),10
클라비오건조시럽125mg/5mL(클래리트로마이신제피과립)_(2.5g/100mL),clarithromycin,10
페듀로우현탁액(데페라시록스)_(0.25g/10mL),deferasirox,10
노토바정5mg/20mg_(1정),amlodipine besylate (as amlodipine),10
심바제트정10/20_(1정),ezetimibe,10
오스젯정10/10밀리그램_(1정),atorvastatin calcium(as atorvastatin),10
히알큐점안액0.1%(히알루론산나트륨)_(10mg/10mL),sodium hyaluronate,10
올메탄정20밀리그램(올메사르탄메독소밀)_(20mg/1정),olmesartan medoxomil,10
히알유니점안액0.3%(히알루론산나트륨)_(2.7mg/0.9mL),sodium hyaluronate,10
케어가글액(벤제토늄염화물),benzethonium. Cl,10
클로드린정(클로피도그렐황산염)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),10
파자임95이중정,pancreatin (장용부),10
시타칸메트정50/1000밀리그램_(1정),metformin hydrochloride,10
텔미원스플러스정40/5/5밀리그램_(1정),amlodipine besylate (as amlodipine),10
부스코판주사액(브롬화부틸스코폴라민),hyoscine butylbromide,10
라사로틴정100밀리그램(라코사미드)_(0.1g/1정),Lacosamide,10
자렐리반정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban(micronized),10
"시타글로정10/100밀리그램(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),10
에스빌연질캡슐(덱시부프로펜)_(0.3g/1캡슐),dexibuprofen,10
"픽토진정10/15밀리그램(다파글리플로진,피오글리타존)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),10
리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(0.5g/10mL),human immunoglobulin G(폴리에칠렌글리콜처리),10
레보건정250밀리그램(레보플록사신수화물)_(0.25615g/1정),levofloxacin hydrate,10
니세온정30밀리그램(니세르골린)_(30mg/1정),nicergoline,10
엘도씽정(에르도스테인)_(0.3g/1정),erdosteine,10
아시버정(아시클로버)_(0.2g/1정),acyclovir,10
씨프러스주(시프로플록사신)_(0.4g/200mL/병),ciprofloxacin,10
비오플250산(사카로마이세스보울라디균),saccharomyces boulardii,10
알포트네연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,10
나파벨탄주10밀리그램(나파모스타트메실산염)_(10mg/1병),nafamostat mesilate,10
헤라파시럽(아이비엽70%에탄올유동엑스)_(10g/500mL),ivy leaf 70% ethanol fluid ext.,10
대웅피오메트정15/850밀리그램_(1정),metformin hydrochloride,10
입랜스정75밀리그램(팔보시클립)_(75mg/1정),palbociclib,10
유니카캡슐150mg(프레가발린)_(0.15g/1캡슐),pregabalin,10
"포시젠타정(다파글리플로진프로판디올수화물,리나글립틴)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),10
크라포란주사1.0그람(세포탁심나트륨)_(1.048g/1병),cefotaxime sodium,10
콜리아틴시럽(콜린알포세레이트)_(0.4g/10mL),choline alfoscerate,10
셀독신정(독시사이클린수화물)_(0.1g/1정),doxycycline hydrate,10
빅시딘정75밀리그램(니자티딘)_(75mg/1정),nizatidine,10
펜타덤패취50μg/h(펜타닐)_(10㎠/1매),fentanyl,10
리도넬디정_(1정),cholecalciferol,10
로바르탄정10/80밀리그램_(1정),rosuvastatin calcium (as rosuvastatin),10
티어드롭점안액2%(포비돈)_(0.2g/10mL),povidone,10
텔미스크정40/10mg_(1정),amlodipine besylate (as amlodipine),10
"시타칸다플메트서방정10/100/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),10
씨크로정(아시클로버)_(0.2g/1정),Acyclovir,10
오디플루캡슐75밀리그램(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),10
카르손크림0.25%(프레드니카르베이트)_(25mg/10g),prednicarbate,10
"루센티스주10밀리그램/밀리리터(라니비주맙,유전자재조합)_(2.3mg/0.23mL)",ranibizumab,10
"빌다브스엠정50/500밀리그램(빌다글립틴,메트포르민염산염)_(1정)",metformin hydrochloride,10
미니메가연질캡슐500밀리그램(오메가-3-산에틸에스테르90)_(0.5g/1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester   0.23g, DHA ethylester   0.19g)",10
도네셉트정10밀리그램(도네페질염산염)_(10mg/1정),donepezil hydrochloride,10
제클리건조시럽125mg/5mL(클래리트로마이신)_(2.5g/100mL),clarithromycin,10
"시타듀얼엑스알서방정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)_(1정)",metformin hydrochloride,10
몬텔루츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정),montelukast sodium (as montelukast),10
히알산점안액0.3%(히알루론산나트륨)(1회용)_(0.9mg/0.3mL),sodium hyaluronate,10
테잘탄플러스정40/12.5mg_(1정),hydrochlorothiazide,10
테라비아정50밀리그램(시타글립틴염산염수화물)_(56.7mg/1정),sitagliptin hydrochloride hydrate (as sitagliptin),10
마트리펜패취100㎍/h(펜타닐)_(33.6㎠/1매),fentanyl,10
테비나정(테르비나핀염산염)_(0.140625g/1정),terbinafine hydrochloride (as terbinafine),10
디토렌세립(세프디토렌피복실)_(5g/50g),cefditoren pivoxil,10
오구멘틴시럽156.25mg/5ml(아목시실린`클라불란산칼륨)_(30mL),amoxicillin,10
뉴코포지정5/80밀리그램_(1정),amlodipine besylate (as amlodipine),10
행코민정(은행엽엑스)_(0.12g/1정),ginkgo biloba leaf ext.,10
보령아스트릭스캡슐100밀리그람(아스피린)_(0.1g/1캡슐),aspirin(enteric coated) (as aspirin),10
렉사콜드정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram oxalate (as escitalopram),10
제뉴파마도네페질염산염정5밀리그램_(5mg/1정),donepezil hydrochloride,10
"리타메진서방정2.5/1000밀리그램(리나글립틴(미분화),메트포르민염산염)_(1정)",linagliptin,10
아세카틴정(아세틸-L-카르니틴염산염)_(0.59g/1정),acetyl L-carnitine hydrochloride (as acetyl L-carnitine),10
젬자액상주(젬시타빈염산염)_(0.2276002g/5.26mL),gemcitabine hydrochloride (as gemcitabine),10
발사르텔정160밀리그램(발사르탄)_(0.16g/1정),valsartan,10
시타루틴정50밀리그램(시타글립틴염산염수화물)_(56.69mg/1정),sitagliptin hydrochloride hydrate (as sitagliptin),10
알포렌연질캡슐400mg(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,10
텔미듀오플러스정40/5/5밀리그램_(1정),amlodipine besylate (as amlodipine),10
발사로브정10/160밀리그램_(1정),rosuvastatin calcium (as rosuvastatin),10
이글립틴아이알정50/850밀리그램_(1정),metformin hydrochloride,10
로핀플러스에프정_(1정),hydrochlorothiazide,10
가벨린정150밀리그램(프레가발린)_(0.15g/1정),Pregabalin,10
레트로진서방정(레보드로프로피진)_(90mg/1정),levodropropizine,10
"시타디온정100/30밀리그램(시타글립틴인산염수화물,피오글리타존염산염)_(1정)",pioglitazone hydrochloride (as pioglitazone),10
제포시아캡슐0.92밀리그램(오자니모드염산염)_(1mg/1캡슐),ozanimod hydrochloride (as ozanimod),10
가바뉴로캡슐50밀리그램(프레가발린)_(50mg/1캡슐),Pregabalin,10
아토건정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin calcium (as atorvastatin),10
시디포엠정50/500밀리그램_(1정),metformin hydrochloride,10
텔사탄알정40/5밀리그램_(1정),rosuvastatin calcium(as rosuvastatin),10
투투스타정80/5밀리그램_(1정),amlodipine besylate (as amlodipine),10
자렐큐정15밀리그램(리바록사반)_(15mg/1정),rivaroxaban(micronized),10
큐자임정,aluminum glycyrrhizinate,10
삼진페니토인나트륨주사250밀리그램_(0.25g/5mL),phenytoin sodium,10
도미덴주1밀리그램(레미펜타닐염산염)_(1.1mg/1병),remifentanil hydrochloride (as remifentanil),10
오로텐션에이치씨티정5/40/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),10
트윈에코정40/10밀리그램_(1정),amlodipine besylate (as amlodipine),10
카네스텐크림(클로트리마졸)_(0.2g/20g),clotrimazole,10
네오펨주1그램(메로페넴수화물)_(1g/1병),meropenem,10
바스티아정10밀리그램(도네페질염산염)_(10mg/1정),donepezil hydrochloride,10
"화이자젬시타빈액상주_(젬시타빈염산염, 2.276002g/52.6mL)",gemcitabine hydrochloride (as gemcitabine),10
지셀레카정200밀리그램(필고티닙말레산염)_(0.25448g/1정),filgotinib maleate (as filgotinib),10
클래스로신건조시럽250mg/5mL(클래리트로마이신)_(3.5g/70mL),clarithromycin,10
동광엔테카비르정1mg_(1.06mg/1정),entecavir,10
시타다운정100밀리그램(시타글립틴염산염수화물)_(0.11337g/1정),sitagliptin hydrochloride hydrate (as sitagliptin),10
그리메폴서방정2/500밀리그램_(1정),glimepiride,10
"엑토시가정10/15밀리그램(다파글리플로진, 피오글리타존)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),10
리세로플러스정_(1정),cholecalciferol concentrated powder (as cholecalciferol),10
한올레포스포렌주500밀리그램(세파제돈나트륨)_(0.5g/1병),cephazedone sodium,10
아테노린정25밀리그램(아테놀올)_(25mg/1정),atenolol,10
클로디드정(클로피도그렐황산염)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),10
타리온점안액(베포타스틴베실산염)_(75mg/5mL),bepotastine besilate (as bepotastine),10
보트로파제주사(수출명:로파제주사),hemocoagulase,10
유니심바정20밀리그램(심바스타틴)(수출명:조쿠나정)_(20mg/1정),simvastatin,10
아피니토정2.5밀리그램(에베로리무스)_(2.5mg/1정),everolimus,10
아트로세린캡슐(디아세레인)_(50mg/1캡슐),diacerhein,10
테네글리틴엠서방정10/500밀리그램_(1정),metformin hydrochloride,10
케이에스트라마돌염산염주_(50mg/1mL),tramadol hydrochloride,10
푸루나졸주(플루코나졸)(수출명:FULKAZIL0.2%)_(0.1g/50mL),fluconazole,10
비엘라베정10밀리그램(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,10
비엘쿠에티정100밀리그램(쿠에티아핀푸마르산염)_(0.11513g/1정),quetiapine fumarate (as quetiapine),10
브로멜린장용정(브로멜라인)_(0.1g/1정),bromelain,10
데코라펜연질캡슐(덱시부프로펜)_(0.3g/1캡슐),dexibuprofen,10
매큐셀정2밀리그램(트라메티닙디메틸설폭시드)_(2.254mg/1정),trametinib dimethyl sulfoxide (as trametinib),10
씨트페질정5밀리그램(도네페질염산염수화물)_(5.215mg/1정),donepezil hydrochloride,10
자누리틴콤비서방정50/750 밀리그램_(1정),metformin hydrochloride,10
피마에스정60/5밀리그램_(1정),fimasartan potassium trihydrate (as fimasartan potassium),10
아르바정40밀리그램(아토르바스타틴칼슘삼수화물)_(43.38mg/1정),atorvastatin calcium (as atorvastatin),10
보령듀리세프건조시럽250밀리그램/5밀리리터(세파드록실수화물)_(7.5g/150mL),cefadroxil,10
글라졸에스점안액(1회용)_(0.3mL),dorzolamide hydrochloride (as dorzolamide),10
몬테로츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정),montelukast sodium (as montelukast),10
에스바핀정(에스암로디핀베실산염2.5수화물)_(3.74mg/1정),S-amlodipine besylate (as S-amlodipine),10
환인아캄프로세이트정,acamprosate,10
리콜린산제400밀리그램(콜린알포세레이트)_(0.4g/2g),choline alfoscerate,10
유유이반드론산나트륨정150밀리그램(이반드론산나트륨일수화물)_(0.16875g/1정),ibandronate sodium monohydrate (as ibandronic acid),10
콜린스타리드캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,10
심제트정10/20_(1정),ezetimibe,10
스타레보필름코팅정100/25/200밀리그람_(1정),carbidopa monohydrate (as carbidopa),10
가바메드캡슐75밀리그램(프레가발린)_(75mg/1캡슐),pregabalin,10
쿠아핀정100밀리그램(쿠에티아핀푸마르산염)_(0.11513g/1정),quetiapine fumarate (as quetiapine),10
메만빅정10밀리그램(메만틴염산염)_(10mg/1정),memantine hydrochloride (as memantine),10
한림오셀타미비르인산염캡슐75밀리그램_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),10
진보민주_(250mL),amino acids(6%),10
"시글립틴엠정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염콜로이드성이산화규소)_(1정)",metformin hydrochloride,10
리버픽스정(비페닐디메틸디카르복실레이트)_(25mg/1정),biphenyl dimethyl dicarboxylate,10
듀오텔미정80/10밀리그램_(1정),rosuvastatin calcium(as rosuvastatin),10
리복사반정2.5밀리그램(리바록사반)_(2.5mg/1정),rivaroxaban(micronized),10
올메스타정20/5밀리그램_(1정),olmesartan medoxomil,10
휴온스리도카인염산염수화물주1%,lidocaine hydrochloride,10
로바원정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),10
다파그린에스정10/100밀리그램_(1정),dapagliflozin propanediol hydrate (as dapagliflozin),10
아크렌틴듀오시럽(아목시실린·클라불란산칼륨(7:1))_(50mL),amoxicillin,10
건메피드정4밀리그램(글리메피리드)_(4mg/1정),glimepiride,10
플로가듀오서방정5/1000밀리그램_(1정),dapagliflozin citric acid (as dapagliflozin),10
원프레쉬점안액1%(카르복시메틸셀룰로오스나트륨)(1회용)_(5mg/0.5mL),carboxymethyl cellulose sodium,10
프레지스타정600밀리그램(다루나비르에탄올레이트)_(0.65046g/1정),darunavir ethanolate (as darunavir),10
스토크린정600밀리그램(에파비렌즈)_(0.6g/1정),efavirenz,10
클로퀸정400밀리그램(히드록시클로로퀸황산염)_(0.4g/1정),hydroxychloroquine sulfate,10
도브프렐라정200밀리그램 (프레토마니드)_(0.2g/1정),pretomanid,9
삼성부스피론정5밀리그램(부스피론염산염)_(5mg/1정),buspirone hydrochloride,9
제브타나주(카바지탁셀아세톤용매화물)_(64.2mg/1.5mL),cabazitaxel acetone solvate (as cabazitaxel),9
오셀타원현탁용분말6mg/mL(오셀타미비르인산염)_(0.394g/50mL),oseltamivir phosphate (as oseltamivir),9
에세푸릴캡슐(니푸록사자이드),nifuroxazide,9
리셀톤캡슐4.5mg(리바스티그민타르타르산염)_(7.2mg/1캡슐),rivastigmine tartrate (as rivastigmine),9
환인쿠에타핀서방정150밀리그램(쿠에티아핀푸마르산염)_(0.17269g/1정),quetiapine fumarate (as quetiapine),9
중외시타라빈바이알주사액_(3g/60mL),cytarabine,9
바시로바정(아시클로버)_(0.2g/1정),Acyclovir,9
플린다캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),Pregabalin,9
타미오캡슐75mg(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),9
테넬라엠서방정10/500밀리그램_(1정),metformin hydrochloride,9
에클로펜CR서방정(아세클로페낙)_(0.2g/1정),aceclofenac,9
유플라마주(플루마제닐)_(0.5mg/5mL),flumazenil,9
대원염산날부핀주사액10밀리그람(수출명:나핀주사액(염산날부핀)(NaphineInj.)_(10mg/1mL),nalbuphine hydrochloride,9
씨진정5mg(염산레보세티리진)_(5mg/1정),levocetirizine dihydrochloride,9
루카스트츄정4밀리그램(몬테루카스트나트륨)_(4.16mg/1정),montelukast sodium (as montelukast),9
올로원스점안액(올로파타딘염산염)(1회용)_(0.888mg/0.4mL),olopatadine hydrochloride (as olopatadine),9
암로사정10밀리그램(암로디핀베실산염)_(13.889mg/1정),amlodipine besylate (as amlodipine),9
아나플루캡슐75밀리그램(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),9
"리나콤비서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정)",linagliptin,9
아미듀오시럽_(500mL),acetylcysteine,9
프레가린캡슐50밀리그램(프레가발린)_(50mg/1캡슐),Pregabalin,9
삼아케토티펜시럽(케토티펜푸마르산염)_(55.2mg/200mL),ketotifen fumarate (as ketotifen),9
"알프로릭스주[혈액응고인자IX-Fc융합단백(rFIXFc), 에프트레노나코그-알파(유전자재조합)]_(1KI.U/1병)","recombinant blood coagulation factor Ⅸ-Fc fusion protein, eftrenonacog α",9
경보세파클러건조시럽25mg/mL(세파클러수화물)_(2.5g/100mL),cefaclor hydrate,9
프레갈캡슐300밀리그램(프레가발린)_(0.3g/1캡슐),pregabalin,9
엘제로정4밀리그램(피타바스타틴칼슘)_(4mg/1정),pitavastatin calcium,9
제이더블유생명시프로플록사신주_(0.1g/50mL/병),ciprofloxacin,9
히알산점안액(히알루론산나트륨)(수출명:필히알산점안액)_(0.8mg/0.8mL),sodium hyaluronate,9
나잘렌시럽(푸마르산케토티펜)_(0.138g/500mL),ketotifen fumarate (as ketotifen),9
명문구연산펜타닐주사_(1.57mg/20mL/앰플),fentanyl citrate (as fentanyl),9
그린모노주250단위(건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자)_(250I.U),human blood coagulation factor VIII(monoclonal),9
셀로스타서방캡슐200밀리그램(실로스타졸)_(0.2g/1캡슐),cilostazol(micronized),9
트렌타딜정(바미필린염산염)_(0.3g/1정),bamiphylline hydrochloride,9
잘트랩주25mg/mL(애플리버셉트)_(0.2g/8mL),aflibercept,9
가네파솔5%주_(500mL),amino acids(5%),9
에젯토정10/40밀리그램_(1정),atorvastatin calcium(as atorvastatin),9
파독심건조시럽50mg/5mL(세프포독심프록세틸)_(2g/200mL),cefpodoxime proxetil,9
"종근당세포탁심주0.5그램/수출명:세파크론주0.5그램,세포포르트주0.5그램(세포탁심나트륨)_(0.5g/1병)",cefotaxime sodium,9
"알파카인1:100,000주_(1.8mL)",epinephrine,9
아일리아주8밀리그램(애플리버셉트)_(30.1mg/0.263mL),aflibercept,9
티포란정(티로프라미드염산염)_(0.1g/1정),tiropramide hydrochloride,9
레날로마캡슐15밀리그램(레날리도마이드)_(15mg/1캡슐),lenalidomide,9
페로민시럽(펠라고니움시도이데스11%에탄올추출물(1→8~10)·글리세린혼합액(8:2))_(85.8g/500mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),9
뉴로도네정10밀리그램(도네페질염산염)_(10mg/1정),donepezil hydrochloride,9
"오페란점안액(오플록사신)(수출명:비플록사신점안액,픽소미나점안액)_(18mg/6mL)",ofloxacin,9
한라의료재단에프디지주사액(2-데옥시-2플루오로-D-글루코스(18F)),2-deoxy-2-fluoro-D-glucose (18F) injection,9
"크레메가연질캡슐5/1000밀리그램(로수바스타틴칼슘, 오메가-3-산에틸에스테르90)_(1캡슐)","omega-3-acid ethyl esters90 (as EPA ethylester 0.46g, DHA ethylester 0.38g, α-tocopherol 4mg)",9
케라탐주사100mg/mL(레비티라세탐)_(1g/10mL),levetiracetam,9
리바록정10밀리그램(리바록사반)_(10mg/1정),rivaroxaban(micronized),9
테노포정(테노포비르디소프록실푸마르산염)_(0.3g/1정),tenofovir disoproxil fumarate,9
미케란엘에이점안액1%(카르테올롤염산염)_(25mg/2.5mL),carteolol hydrochloride,9
솔민주_(250mL/백),amino acids(8.5%),9
씨트리카캡슐75밀리그램(프레가발린)_(75mg/1캡슐),pregabalin,9
"중외덱사메타손주(덱사메타손디나트륨인산염.수출명:Dexamedico,Dexamethsoneinj.DexamethasonaFosfatoSodico)_(5mg/1mL)",dexamethasone disodium phosphate,9
맥시크란듀오시럽[아목시실린-클라불란산칼륨(7:1)]_(50mL),amoxicillin,9
바오탄정80밀리그램(발사르탄)_(80mg/1정),valsartan,9
라자렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),rasagiline mesylate (as rasagiline),9
로수토바정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin calcium (as rosuvastatin),9
포글리진정5밀리그램(다파글리플로진프로판디올수화물)_(6.15mg/1정),dapagliflozin propanediol hydrate (as dapagliflozin),9
케트라진액(레보세티리진염산염)_(0.25g/500mL),levocetirizine dihydrochloride,9
"에브젯정10/20밀리그램(에제티미브, 아토르바스타틴)_(1정)",atorvastatin calcium(as atorvastatin),9
에만틴정(메만틴염산염)_(10mg/1정),memantine hydrochloride (as memantine),9
디아신캡슐(디아세레인)(수출명: CELLRIZIDE Cap)_(50mg/1캡슐),diacerhein,9
로틴캡슐20밀리그램(플루옥세틴염산염)_(22.4mg/1캡슐),fluoxetine hydrochloride (as fluoxetine),9
넥모클린듀오시럽(아목시실린-클라불란산칼륨(7:1))_(500mL),amoxicillin,9
"제모보정500/20밀리그램(나프록센, 에스오메프라졸)_(1정)",esomeprazole magnesium (as esomeprazol),9
로바스로정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),9
코미정,chlorpheniramine maleate,9
한올모리헤파민주_(200mL),amino acids(8%),9
메바페넴주500밀리그램(메로페넴수화물)_(0.5g/1병),meropenem,9
글리닙정200밀리그램(이매티닙메실산염)_(0.239g/1정),imatinib mesylate (as imatinib),9
리오레살주10mg/5mL(바클로펜)_(10mg/5mL),baclofen,9
엠로딘액(L-카르니틴)_(0.9g/3mL),L-carnitine,9
아이듀점안액(폴리소르베이트80)(1회용)_(4mg/0.4mL),polysorbate 80,9
로자틴플러스에프정_(1정),hydrochlorothiazide,9
자누비아정25밀리그램(시타글립틴인산염수화물)_(32.22mg/1정),sitagliptin phosphate hydrate (as sitagliptin),9
"유니온암브록솔정(암브록솔염산염)(수출명:Unibraxol Tab., Broxol Tab.)_(30mg/1정)",ambroxol hydrochloride,9
뉴페신정10mg(솔리페나신숙신산염)_(10mg/1정),solifenacin succinate,9
레보킹점안액1.5%(레보플록사신수화물)_(75mg/5mL),levofloxacin,9
자누리틴정25밀리그램(시타글립틴염산염수화물)_(28.35mg/1정),sitagliptin hydrochloride hydrate (as sitagliptin),9
