category,name,ingredients,patient_count,prescription_count,first_prescription,last_prescription
unique_drugs,바레탄정80mg(발사르탄)_(80mg/1정),valsartan,30,242,20201008,20250709
unique_drugs,엑스핀정5/80밀리그램_(1정),amlodipine besylate (as amlodipine),30,239,20200422,20250719
unique_drugs,글루파엑스알서방정500밀리그램(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,30,229,20230617,20250625
unique_drugs,리마트정(리마프로스트알파덱스)_(0.16667mg/1정),limaprost α-cyclodextrin (as limaprost),30,220,20220127,20250527
unique_drugs,탐소신서방캡슐0.4밀리그램(탐스로신염산염)_(0.4mg/1캡슐),tamsulosin hydrochloride,30,215,20211019,20250502
unique_drugs,자누스틴메트엑스알서방정50/1000밀리그램_(1정),metformin hydrochloride,30,203,20231110,20250719
unique_drugs,다파엔듀오서방정5/1000밀리그램_(1정),dapagliflozin citric acid (as dapagliflozin),30,200,20230523,20250513
unique_drugs,세로아핀정100mg(쿠에티아핀푸마르산염)_(0.11513g/1정),quetiapine fumarate (as quetiapine),30,197,20200116,20250508
unique_drugs,뉴로피아정(옥시라세탐)_(0.8g/1정),oxiracetam,30,195,20210219,20230208
unique_drugs,뉴라조신정2밀리그램(테라조신염산염수화물)_(2.374mg/1정),terazosin hydrochloride (as terazosin),30,194,20211105,20250614
unique_drugs,두아보연질캡슐0.5밀리그램(두타스테리드)_(0.5mg/1캡슐),dutasteride,30,190,20220103,20250515
unique_drugs,알루날서방캡슐0.4밀리그램(탐스로신염산염)_(0.4mg/1캡슐),tamsulosin hydrochloride,30,178,20220117,20250523
unique_drugs,뉴로틸정(아세틸-L-카르니틴염산염)_(0.59g/1정),acetyl L-carnitine hydrochloride (as acetyl L-carnitine),30,175,20200131,20220902
unique_drugs,릭시아나정15밀리그램(에독사반토실산염수화물)_(20.205mg/1정),edoxaban tosylate hydrate (as edoxaban),30,174,20211218,20250603
unique_drugs,피나트라정(피나스테리드)_(5mg/1정),finasteride,30,164,20201014,20241010
unique_drugs,아빌라핀정2밀리그램(아리피프라졸)_(2mg/1정),aripiprazole,30,162,20240404,20250627
unique_drugs,대웅실로스타졸서방캡슐100밀리그램_(0.1g/1캡슐),cilostazol,30,152,20211216,20250703
unique_drugs,나스타정75밀리그램(나프토피딜)_(75mg/1정),naftopidil,30,144,20210206,20250628
unique_drugs,탐스로날서방정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),tamsulosin hydrochloride,30,135,20210805,20250225
unique_drugs,피디펙솔정0.125mg(프라미펙솔염산염일수화물)_(0.125mg/1정),pramipexole dihydrochloride,30,122,20200403,20220628
unique_drugs,솔리시톨정10밀리그램(솔리페나신숙신산염)_(10mg/1정),solifenacin succinate,30,121,20200306,20250329
unique_drugs,칼디올연질캡슐20마이크로그램(칼시페디올)_(20㎍/1캡슐),calcifediol,30,121,20200110,20220428
unique_drugs,아이브로시럽(아이비엽70%에탄올유동엑스)_(10g/500mL),ivy leaf 70% ethanol fluid ext.,30,118,20220222,20250107
unique_drugs,메프라졸캡슐(오메프라졸)_(20mg/1캡슐),omeprazole granule(enteric coated) (as omeprazole),30,113,20200225,20230804
unique_drugs,카르틸정(아세틸-L-카르니틴염산염)_(0.59g/1정),acetyl L-carnitine hydrochloride (as acetyl L-carnitine),30,112,20210324,20220907
unique_drugs,한화에스시탈로프람정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정),escitalopram oxalate (as escitalopram),30,112,20220316,20250609
unique_drugs,신텍스형개연교탕(혼합단미엑스산),"",30,98,20200212,20250527
unique_drugs,본덱스주(이반드론산나트륨일수화물)_(3.375mg/3mL),ibandronic acid monosodium salt monohydrate (as ibandronic acid),30,96,20210430,20250520
unique_drugs,헤드린시럽(아이비엽70%에탄올유동엑스)_(10g/500mL),ivy leaf 70% ethanol fluid ext.,30,95,20220328,20230228
unique_drugs,브론키시럽(펠라고니움시도이데스11%에탄올추출물(1→8~10)·글리세린혼합액(8:2))_(85.8g/500mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),30,93,20200104,20240902
unique_drugs,뮤코론5%시럽(L-카르보시스테인)_(50g/1000mL),L-carbocysteine,30,92,20200521,20241028
unique_drugs,이트콘졸정100밀리그램(이트라코나졸)_(0.1g/1정),itraconazole,30,91,20200129,20220505
unique_drugs,삼아아토크건조시럽(포르모테롤푸마르산염수화물)_(12mg/300g),formoterol fumarate hydrate,30,88,20210727,20241021
unique_drugs,리노클레닐100비액(베클로메타손디프로피오네이트)_(23.1mg/200회),beclomethasone dipropionate,30,72,20200318,20221023
unique_drugs,러지텍정(세티리진염산염)_(10mg/1정),cetirizine dihydrochloride,30,66,20210817,20250512
unique_drugs,아이펙트시럽(아이비엽70%에탄올유동엑스)_(10g/500mL),ivy leaf 70% ethanol fluid ext.,30,65,20200110,20220614
unique_drugs,성광포비돈요오드액7.5%_(300g/4000mL),povidone iodine,30,61,20200131,20221020
unique_drugs,코담시럽_(500mL),ammonium chloride,30,61,20200111,20221028
unique_drugs,자니드캡슐(니자티딘)_(0.15g/1캡슐),nizatidine,30,60,20200102,20220225
unique_drugs,이리콜정5마이크로그램(라모세트론염산염)_(5μg/1정),ramosetron hydrochloride,30,57,20250407,20250722
unique_drugs,나프록스정275mg(나프록센나트륨)_(0.275g/1정),naproxen sodium,30,54,20200212,20240701
unique_drugs,덱사메타손가글액 0.05%,"",30,53,20200110,20250415
unique_drugs,노테몬패취0.5밀리그램(툴로부테롤)_(1.6X1.6㎠/1매),tulobuterol hydrochloride,30,51,20220421,20250108
unique_drugs,신텍스소시호탕(혼합단미엑스산),"",30,49,20200709,20240628
unique_drugs,코프원시럽_(500mL),ammonium chloride,30,49,20220315,20231126
unique_drugs,오스틴아시클로버크림_(0.25g/5g),acyclovir,30,48,20200106,20231031
unique_drugs,타미렉스캡슐 75mg(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),30,43,20200101,20231220
unique_drugs,무라졸크림(테르비나핀염산염)_(0.15g/15g),terbinafine hydrochloride,30,43,20200318,20240805
unique_drugs,세리콘정(아세트아미노펜)_(0.5g/1정),acetaminophen,30,42,20210125,20230925
unique_drugs,프라그민주4밀리리터(달테파린나트륨)_(10KI.U/4mL),dalteparin sodium,30,38,20200415,20250410
unique_drugs,오마프원주_(986mL),calcium chloride dihydrate,30,35,20200930,20250607
unique_drugs,제일제약황산마그네슘주사액50%_(10g/20mL/앰플),magnesium sulfate,30,35,20200401,20250118
unique_drugs,쎄레닐주(프로티렐린타르타르산염수화물)_(0.732mg/1mL),protirelin tartrate (as protirelin),30,34,20210219,20240924
unique_drugs,올트릴주(발프로산나트륨)(수출명:뉴올트릴주(발프론산나트륨))_(0.4g/1병),sodium valproate,30,33,20200629,20250421
unique_drugs,위너프에이플러스페리주_(1452mL),calcium chloride dihydrate,30,33,20240221,20250613
unique_drugs,삼성시프로플록사신주_(0.2g/100mL),ciprofloxacin,30,32,20200121,20220112
unique_drugs,도미덴주2밀리그램(레미펜타닐염산염)_(2.2mg/1병),remifentanil hydrochloride (as remifentanil),30,32,20200306,20221005
unique_drugs,국제겐타마이신주(겐타마이신황산염)_(80mg/2mL),gentamicin sulfate,30,31,20211026,20230713
unique_drugs,명문플루마제닐주(플루마제닐)_(0.3mg/3mL),flumazenil,30,31,20230630,20250506
unique_drugs,비씨시티콜린주사500밀리그램(시티콜린나트륨)(수출명: QUIREX Injection)_(0.52253g/2mL),citicoline,30,30,20201127,20250304
unique_drugs,팬포틴프리필드시린지주4000IU(에포에틴알파)_(4KI.U/0.4mL),erythropoietin,29,1472,20200304,20250616
unique_drugs,레칼핀정10밀리그램(레르카니디핀염산염)_(10mg/1정),lercanidipine hydrochloride,29,552,20200120,20250520
unique_drugs,발사원플러스정160/12.5밀리그램_(1정),hydrochlorothiazide,29,542,20200204,20250423
unique_drugs,듀베롤정(카르베딜롤)_(25mg/1정),carvedilol,29,535,20200925,20250503
unique_drugs,삼익염산메트포르민정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,29,505,20200110,20240601
unique_drugs,다글리정(글리메피리드)_(2mg/1정),glimepiride,29,489,20200106,20250523
unique_drugs,카디페어정5/10mg_(1정),amlodipine besylate (as amlodipine),29,472,20210302,20250522
unique_drugs,리포에이에이취알정600밀리그람(티옥트산)_(0.6g/1정),thioctic acid(α-lipoic acid),29,469,20200218,20250612
unique_drugs,트레블정40/5/5밀리그램_(1정),amlodipine besylate (as amlodipine),29,461,20200129,20250513
unique_drugs,리포메트정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.69mg/1정),atorvastatin calcium (as atorvastatin),29,450,20200128,20250317
unique_drugs,키마라정20밀리그램(레플루노미드)_(20mg/1정),leflunomide,29,442,20200415,20250523
unique_drugs,비리바정(테노포비르디소프록실푸마르산염)_(0.3g/1정),tenofovir disoproxil fumarate,29,422,20200211,20250522
unique_drugs,칸데살탄정8밀리그램(칸데사르탄실렉세틸)_(8mg/1정),candesartan cilexetil,29,410,20220218,20250616
unique_drugs,슈스타정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin calcium (as rosuvastatin),29,407,20200111,20250620
unique_drugs,트윈엑스정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),29,400,20200224,20250612
unique_drugs,키마라정10밀리그램(레플루노미드)_(10mg/1정),leflunomide,29,395,20200225,20250528
unique_drugs,아카브정60/20밀리그램_(1정),atorvastatin calcium (as atorvastatin),29,388,20201020,20250512
unique_drugs,테르탄정80mg(텔미사르탄)_(80mg/1정),telmisartan,29,377,20200107,20250531
unique_drugs,뉴토르정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.69mg/1정),atorvastatin calcium (as atorvastatin),29,372,20200311,20250530
unique_drugs,로사졸씨알캡슐200밀리그램(실로스타졸)_(0.2g/1캡슐),cilostazol(micronized),29,369,20200625,20250528
unique_drugs,얼비툭스주 5mg/mL (세툭시맙)_(0.1g/20mL),cetuximab,29,353,20200207,20250602
unique_drugs,디오발탄정160밀리그램(발사르탄)_(0.16g/1정),valsartan,29,342,20200118,20250508
unique_drugs,테넬디엠서방정10/500밀리그램_(1정),metformin hydrochloride,29,339,20221121,20250622
unique_drugs,플라메드정(클로피도그렐황산염)[수출명:플라독스정(FLADOXTablet)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),29,329,20201125,20250601
unique_drugs,코스카정100mg(로사르탄칼륨)_(0.1g/1정),losartan potassium (as losartan),29,320,20200108,20241203
unique_drugs,페르본주사100밀리그람(폴리네이트칼슘)_(0.1067g/10mL),calcium folinate (as folinate),29,317,20201028,20240415
unique_drugs,토스젯정10/20밀리그램_(1정),atorvastatin calcium(as atorvastatin),29,316,20210511,20250619
unique_drugs,크레지정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),rosuvastatin calcium (as rosuvastatin),29,315,20200504,20250604
unique_drugs,다파프로진정5밀리그램(다파글리플로진프로판디올수화물)_(6.15mg/1정),dapagliflozin propanediol hydrate (as dapagliflozin),29,301,20230512,20250609
unique_drugs,트윈다운정80/5밀리그램_(1정),amlodipine besylate (as amlodipine),29,299,20220114,20250630
unique_drugs,테넬정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정),teneligliptin hydrochloride hydrate(as teneligliptin),29,298,20221207,20250607
unique_drugs,카비롤정12.5밀리그램(카르베딜롤)_(12.5mg/1정),carvedilol,29,298,20210223,20250627
unique_drugs,포시글리정10밀리그램(다파글리플로진무수유당혼합물)_(15.27mg/1정),dapagliflozin Anhydrous Lactose Mixture (as dapagliflozin),29,297,20230414,20250630
unique_drugs,알치옥트란정480밀리그램(알티옥트산트로메타민염)_(0.48g/1정),R-thioctic acid tromethamine,29,295,20200512,20250625
unique_drugs,타스나비타정_(1정),ascorbic acid,29,294,20241004,20250623
unique_drugs,글루포민서방정500mg(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,29,288,20210803,20250617
unique_drugs,사폴정100밀리그램(사르포그렐레이트염산염)_(0.1g/1정),sarpogrelate hydrochloride,29,286,20200217,20250530
unique_drugs,캠푸토주(이리노테칸염산염)_(40mg/2mL),irinotecan hydrochloride,29,286,20210912,20250509
unique_drugs,메트레닌정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,29,271,20200826,20250717
unique_drugs,텔미디핀플러스정40/5/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),29,266,20210616,20250609
unique_drugs,엔피스카정(피나스테리드)_(5mg/1정),finasteride,29,265,20201218,20250627
unique_drugs,이소켓서방캡슐120밀리그램(묽은이소소르비드이질산염)_(0.3g/1캡슐),isosorbide dinitrate,29,262,20210223,20250422
unique_drugs,뉴티린정(콜린알포세레이트)_(0.4g/1정),choline alfoscerate,29,260,20220613,20250619
unique_drugs,테네립틴엠서방정10/500밀리그램_(1정),metformin hydrochloride,29,258,20221114,20250630
unique_drugs,리피젯정10/10밀리그램_(1정),atorvastatin calcium(as atorvastatin),29,255,20211008,20250621
unique_drugs,세로카바정20밀리그램(에스시탈로프람옥살산염)_(25.54mg/1정),escitalopram oxalate (as escitalopram),29,252,20201110,20250528
unique_drugs,휴레스토정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),29,251,20200120,20250628
unique_drugs,알잘정10밀리그램(아로티놀롤염산염)_(10mg/1정),arotinolol hydrochloride,29,249,20210416,20250509
unique_drugs,다파프로메트서방정10/500밀리그램_(1정),dapagliflozin propanediol hydrate,29,235,20230427,20250612
unique_drugs,국제피오글리타존정30밀리그램(피오글리타존염산염)_(33.06mg/1정),pioglitazone hydrochloride (as pioglitazone),29,232,20210403,20250610
unique_drugs,피오틴정15밀리그램(피오글리타존염산염)_(16.53mg/정),pioglitazone hydrochloride (as pioglitazone),29,226,20210122,20250508
unique_drugs,프레비미스정480밀리그램(레테르모비르)_(480mg/1정),letermovir,29,223,20210320,20250618
unique_drugs,옥살리틴주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),oxaliplatin,29,220,20200920,20250416
unique_drugs,다이포민정500밀리그램(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,29,216,20220125,20250512
unique_drugs,"듀카노바정60/5밀리그램(피마사르탄, 에스암로디핀)_(1정)",fimasartan potassium trihydrate (as fimasartan potassium),29,213,20230731,20250626
unique_drugs,다파프로메트서방정5/500밀리그램_(1정),dapagliflozin propanediol hydrate (as dapagliflozin),29,205,20230503,20250705
unique_drugs,아트로젯정10/20밀리그램_(1정),atorvastatin calcium(as atorvastatin),29,203,20210610,20250613
unique_drugs,리포에이정(티옥트산)_(0.2g/1정),thioctic acid(α-lipoic acid),29,200,20201104,20250714
unique_drugs,"올메로핀정5/20밀리그램(암로디핀베실산염, 올메사르탄메독소밀)_(1정)",amlodipine besylate (as amlodipine),29,197,20230821,20250627
unique_drugs,텔미엠정40밀리그램(텔미사르탄)_(40mg/1정),telmisartan,29,187,20230511,20250711
unique_drugs,카바펜캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐),gabapentin,29,186,20200123,20241217
unique_drugs,메가바틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐),gabapentin,29,182,20220926,20241031
unique_drugs,리피멧정160밀리그램(페노피브레이트)_(0.16g/1정),fenofibrate(micronized),29,180,20210918,20240322
unique_drugs,탐로신서방정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),tamsulosin hydrochloride,29,171,20210719,20250508
unique_drugs,삼페넷주150밀리그램(트라스투주맙)_(0.15g/1병),trastuzumab,29,160,20210422,20250507
unique_drugs,심바스트씨알정(심바스타틴)_(20mg/1정),simvastatin,29,154,20200414,20230705
unique_drugs,명문쿠에티아핀정(쿠에티아핀푸마르산염)_(0.11513g/1정),quetiapine fumarate (as quetiapine),29,139,20200406,20250509
unique_drugs,"독소신주사(독소루비신염산염)(수출명:AdrosalInj.,AdricinInj,.AxibinInj.,DoxocinInj.,DubicinInj.,AdorucinInj.)_(0.1g/50mL)",doxorubicin hydrochloride,29,136,20200112,20250113
unique_drugs,안플사포원정100밀리그램(사포그릴레이트염산염)_(0.1g/1정),sarpogrelate hydrochloride,29,136,20210925,20241213
unique_drugs,인베가트린자주사(팔리페리돈팔미테이트)_(0.819g/2.625mL),paliperidone palmitate (as paliperidone),29,132,20200312,20250520
unique_drugs,조터나흡입용캡슐110/50마이크로그램_(30캡슐),glycopyrronium bromide (as glycopyrronium),29,124,20240418,20250703
unique_drugs,가바스탄캡슐(가바펜틴)_(0.3g/1캡슐),gabapentin,29,123,20200206,20250124
unique_drugs,알리손연질캡슐30밀리그램(알리트레티노인)_(30mg/1캡슐),Alitretinoin,29,121,20200814,20241128
unique_drugs,몬텔츄정 5mg(몬테루카스트나트륨)_(5.2mg/1정),montelukast sodium (as montelukast),29,111,20200120,20250520
unique_drugs,메가콕시브캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib,29,108,20220722,20250211
unique_drugs,이반포스주(이반드론산나트륨일수화물)_(3.375mg/3mL),ibandronic acid monosodium salt monohydrate (as ibandronic acid),29,104,20200309,20250529
unique_drugs,셀렉틴캡슐10밀리그램(플루옥세틴염산염)_(11.2mg/1캡슐),fluoxetine hydrochloride (as fluoxetine),29,103,20200229,20250707
unique_drugs,헤모데이캡슐(폴리사카리드철착염)_(0.3261g/1캡슐),polysaccharide iron complex (as Fe),29,99,20210305,20231014
unique_drugs,일바돈크림(설파디아진은)_(4.5g/450g),silver sulfadiazine,29,99,20200102,20250416
unique_drugs,더마톡연질캡슐30mg(알리트레티노인)_(30mg/1캡슐),Alitretinoin,29,96,20201121,20250528
unique_drugs,셀코빅스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib,29,88,20201017,20250226
unique_drugs,유니브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),celecoxib,29,86,20230727,20250306
unique_drugs,"유한락티톨산_(락티톨수화물, 20g/20g)",lactitol monohydrate,29,81,20200108,20240712
unique_drugs,레보콜시럽(레보드로프로피진)_(3g/500mL),levodropropizine,29,81,20210529,20250416
unique_drugs,플루신정(플로로글루신)_(80mg/1정),phloroglucinol  hydrate,29,80,20220108,20241111
unique_drugs,칸시다스주50밀리그램(카스포펀진아세테이트)_(55.5mg/1병),caspofungin acetate (as caspofungin),29,80,20210107,20250301
unique_drugs,펠라곤시럽(펠라고니움시도이데스11%에탄올추출물(1→8∼10)·글리세린혼합액(8:2))_(85.8g/500mL),pelargonium sidoides 11% ethanol ext.(1→8~10)ㆍglycerin mixed solution(8:2),29,78,20211030,20250218
unique_drugs,소아용후로목스세립(세프카펜피복실염산염수화물)_(10g/100g),cefcapene pivoxil hydrochloride hydrate,29,78,20200113,20250117
unique_drugs,아이오피딘0.5%점안액(아프라클로니딘염산염)_(28.75mg/5mL),apraclonidine hydrochloride (as apraclonidine),29,77,20200304,20240920
unique_drugs,SODIUM CARBOXYMETHYL CELLULOSE,"",29,70,20221024,20250116
unique_drugs,이브듀오시럽(이부프로펜)_(20g/500mL),ibuprofen,29,67,20200213,20241203
unique_drugs,토프딘주1그램(세프타지딤수화물)_(1g/1병),ceftazidime hydrate,29,50,20200117,20230418
unique_drugs,신일소브레롤캡슐200밀리그램_(0.2g/1캡슐),sobrerol,29,41,20200107,20231215
unique_drugs,동광메로페넴주500mg(메로페넴삼수화물)_(0.5g/1병),meropenem,29,37,20210125,20241201
unique_drugs,알기론주사액(시메트로퓸브롬화물),cimetropium bromide,29,35,20201116,20240524
unique_drugs,이노엔20%포도당주사액_(200g/1000mL),dextrose(20%),29,35,20200718,20250519
unique_drugs,황몰핀주사15mg/mL(모르핀황산염수화물)_(30mg/2mL),morphine sulfate,29,33,20200329,20240627
unique_drugs,레보투스씨알서방정90밀리그램(레보드로프로피진)_(90mg/1정),levodropropizine,29,33,20220307,20240830
unique_drugs,헥스텐드주_(500mL),calcium chloride,29,32,20210127,20220823
unique_drugs,명문도부타민염산염주사 (수출명 : 두민주사(Dumin Inj.))_(0.2803g/5mL),dobutamine hydrochloride (as dobutamine),29,30,20211122,20250307
unique_drugs,발탄플러스정160/12.5밀리그램_(1정),hydrochlorothiazide,28,623,20210108,20250502
unique_drugs,디어메디엠정2/500밀리그램_(1정),glimepiride,28,576,20200506,20250609
unique_drugs,록스바정5mg(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),28,542,20200714,20250526
unique_drugs,다이뉴에이치알정(티옥트산)_(0.6g/1정),thioctic acid(α-lipoic acid),28,517,20200120,20250218
unique_drugs,암로텐션에스정(에스암로디핀베실산염2.5수화물)_(3.74mg/1정),S-amlodipine besylate (as S-amlodipine),28,481,20200114,20250602
unique_drugs,다오닐정(글리벤클라미드)_(5mg/1정),glibenclamide,28,472,20200111,20250623
unique_drugs,바이제타정10/20_(1정),ezetimibe,28,464,20200117,20250627
unique_drugs,한국바이오켐메토트렉세이트정_(2.5mg/1정),methotrexate,28,456,20220714,20250607
unique_drugs,아치옥트정480밀리그램(알티옥트산트로메타민염)_(0.48g/1정),R-thioctic acid tromethamine,28,455,20200218,20250605
unique_drugs,크레로슈정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),28,440,20201022,20250604
unique_drugs,노바디크정5밀리그램(암로디핀베실산염)_(6.944mg/1정),amlodipine besylate (as amlodipine),28,435,20210908,20250605
unique_drugs,아넥신정_(1정),cilostazol,28,427,20200403,20250630
unique_drugs,이지토린정10/20밀리그램_(1정),ezetimibe,28,419,20210803,20250618
unique_drugs,트윈액트정40/10밀리그램_(1정),amlodipine besylate (as amlodipine),28,384,20220104,20250524
unique_drugs,텔미스타엑스정40/10밀리그램_(1정),amlodipine besylate (as amlodipine),28,380,20200107,20250617
unique_drugs,글루타존정(피오글리타존염산염)_(16.53mg/1정),pioglitazone hydrochloride (as pioglitazone),28,373,20200921,20250326
unique_drugs,엑스원알정5/80/5밀리그램_(1정),amlodipine besylate (as amlodipine),28,368,20200910,20250530
unique_drugs,발사핀정5/160밀리그램_(1정),amlodipine besylate (as amlodipine),28,348,20220108,20250528
unique_drugs,발사벨정160밀리그램(발사르탄)_(0.16g/1정),valsartan,28,346,20200120,20250508
unique_drugs,액티엠정(피오글리타존염산염)_(16.53mg/1정),pioglitazone hydrochloride (as pioglitazone),28,320,20200129,20250519
unique_drugs,카베씨티정25mg(카르베딜롤)_(25mg/1정),carvedilol,28,317,20210216,20250526
unique_drugs,리피스타틴정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),atorvastatin calcium (as atorvastatin),28,316,20200506,20250624
unique_drugs,발사닌정160밀리그램(발사르탄)_(0.16g/1정),valsartan,28,312,20211210,20250514
unique_drugs,유한스프렌딜지속정5밀리그램(펠로디핀)_(5mg/1정),felodipine,28,308,20210122,20250714
unique_drugs,세비테라에이치씨티정10/40/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),28,302,20200623,20250512
unique_drugs,심바스틴정20밀리그램(심바스타틴)_(20mg/1정),simvastatin,28,302,20200228,20250510
unique_drugs,텔로다운정40/5밀리그램_(1정),rosuvastatin calcium(as rosuvastatin),28,299,20210122,20250517
unique_drugs,클로피젠정(클로피도그렐황산염)_(97.875mg/1정),clopidogrel bisulfate (as clopidogrel),28,291,20211206,20250522
unique_drugs,피디펙솔정1밀리그램(프라미펙솔염산염일수화물)_(1mg/1정),pramipexole dihydrochloride,28,289,20220628,20250618
unique_drugs,로수바신정10mg(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),28,289,20200722,20250508
unique_drugs,조바코정(심바스타틴)_(20mg/1정),simvastatin,28,281,20200303,20241227
unique_drugs,올로맥스정40/5/5밀리그램_(1정),amlodipine besylate (as amlodipine),28,272,20200728,20250317
unique_drugs,뉴라렌연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,28,272,20200319,20241206
unique_drugs,테립틴엠서방정10/500밀리그램_(1정),metformin hydrochloride,28,269,20221111,20250605
unique_drugs,아로노바정5밀리그램(암로디핀베실산염)_(6.944mg/1정),amlodipine besylate (as amlodipine),28,269,20200128,20250602
unique_drugs,라이트도베실정500밀리그램(도베실산칼슘수화물)_(0.5g/1정),dobesilate calcium,28,266,20220805,20250523
unique_drugs,아토스타정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정),atorvastatin calcium (as atorvastatin),28,261,20200704,20250531
unique_drugs,텔미디핀플러스정80/5/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),28,260,20210515,20250502
unique_drugs,아서틸플러스아르기닌정_(1정),indapamide,28,251,20210311,20250514
unique_drugs,프가틴캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),pregabalin,28,249,20200727,20250626
unique_drugs,테라젠정2mg(테라조신염산염수화물)_(2.374mg/1정),terazosin hydrochloride (as terazosin),28,248,20200730,20250630
unique_drugs,써티칸정1.0밀리그램(에베로리무스)_(1mg/1정),everolimus,28,248,20201016,20250430
unique_drugs,메피릴엠정2/500밀리그램_(1정),glimepiride,28,238,20200107,20250609
unique_drugs,케이비스타졸서방캡슐100밀리그램(실로스타졸)_(0.1g/1캡슐),cilostazol,28,236,20200902,20250626
unique_drugs,올메딜에이치씨티정5/20/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),28,220,20221219,20250614
unique_drugs,알치옥센정480밀리그램(알티옥트산트로메타민염)_(0.48g/1정),R-thioctic acid tromethamine,28,216,20211124,20250710
unique_drugs,리타메진정2.5/1000밀리그램_(1정),linagliptin,28,210,20240619,20250625
unique_drugs,다낼리아정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정),teneligliptin hydrochloride hydrate(as teneligliptin),28,204,20221110,20250530
unique_drugs,안블록정100밀리그램(사포그릴레이트염산염)_(0.1g/1정),sarpogrelate hydrochloride,28,203,20200129,20240907
unique_drugs,레니신정0.1밀리그램(데스모프레신아세트산염)_(0.1mg/1정),desmopressin acetate (as desmopressin),28,200,20211111,20250514
unique_drugs,노디아렉스정(글리클라짓)_(80mg/1정),gliclazide,28,185,20201106,20250418
unique_drugs,알리덤연질캡슐30밀리그램(알리트레티노인)_(30mg/1캡슐),Alitretinoin,28,182,20201109,20250517
unique_drugs,한림아리피프라졸정15밀리그램_(15mg/1정),aripiprazole,28,169,20200201,20250416
unique_drugs,"에제로수정10/2.5밀리그램(에제티미브, 로수바스타틴)_(1정)",ezetimibe,28,168,20230614,20250624
unique_drugs,"트루리나엠서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정)",linagliptin,28,167,20240621,20250717
unique_drugs,피도글에이캡슐_(1캡슐),aspirin,28,164,20200403,20240530
unique_drugs,파덱솔주(파클리탁셀)_(0.3g/50mL),paclitaxel,28,142,20200128,20250709
unique_drugs,헬파론정(비페닐디메틸디카르복실레이트)_(25mg/1정),biphenyl dimethyl dicarboxylate,28,140,20200110,20230228
unique_drugs,"다파리나정(다파글리플로진프로판디올수화물,리나글립틴)_(1정)",dapagliflozin propanediol hydrate (as dapagliflozin),28,140,20240808,20250630
unique_drugs,프리텐션정80밀리그램(텔미사르탄)_(80mg/1정),telmisartan,28,134,20220630,20250512
unique_drugs,텔미듀얼정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),28,122,20221017,20250611
unique_drugs,라코정50mg(라코사미드)_(50mg/1정),Lacosamide,28,122,20200320,20250515
unique_drugs,DEXAMETHASONE DISODIUM PHOSPHATE,"",28,118,20200203,20250224
unique_drugs,삼성솔리페나신정10mg(솔리페나신숙신산염)_(10mg/1정),solifenacin succinate,28,117,20220223,20250512
unique_drugs,칸나졸캡슐50mg(플루코나졸)_(50mg/1캡슐),fluconazole,28,115,20200612,20250103
