category,name,code,patient_count,occurrence_count,first_occurrence,last_occurrence
unique_diseases,(양방)음경의 제자리암종,AD074,8,31,20210831,20241212
unique_diseases,(양방)당뇨병성 백내장을 동반한 상세불명의 당뇨병,AE1434,8,31,20220310,20240803
unique_diseases,(한방)기타 관절의 외상후 관절증 어깨부분,BM1911,8,31,20210610,20240318
unique_diseases,(양방)달리 분류되지 않은 병적 골절 손,AM8444,8,30,20220404,20250206
unique_diseases,"(양방)상세불명의 골수염, 손",AM8694,8,30,20200110,20221019
unique_diseases,(양방)손목 및 손의 3도 화상 엄지손가락을 포함하는 여러 손가락(손톱),AT2333,8,30,20220201,20241231
unique_diseases,(양방)손목 및 손 부위의 다발성 신경손상,AS647,8,30,20210722,20250415
unique_diseases,(한방)상세불명의 뼈의 파젯병 여러 부위,BM8890,8,30,20210415,20250201
unique_diseases,(양방)골의 기타 낭 아래팔,AM8563,8,30,20220328,20250213
unique_diseases,"(한방)기타 관절의 외상후 관절증, 발목 및 발",BM1917,8,29,20200204,20230920
unique_diseases,"(양방)기타 힘줄의 자연파열, 어깨부분",AM6641,8,29,20201119,20231031
unique_diseases,"(한방)상세불명의 관절장애, 손",BM2494,8,29,20200601,20230618
unique_diseases,(한방)기타 관절의 원발성 관절증 위팔,BM1902,8,29,20230228,20241227
unique_diseases,(한방)심맥비조증(心脈痺阻證),BU671,8,29,20200625,20241113
unique_diseases,(양방)기계적 토끼눈증,AH0221,8,29,20210531,20240819
unique_diseases,"(양방)관절의 삼출액, 골반 부분 및 대퇴",AM2545,8,28,20200630,20230901
unique_diseases,(양방)사지의 상세불명의 선천기형,AQ749,8,28,20211210,20240329
unique_diseases,(양방)눈물관의 선천성 협착,AQ105,8,28,20210106,20250512
unique_diseases,(양방)기타 이식된 기관 및 조직의 실패 및 거부,AT868,8,28,20200218,20250330
unique_diseases,"(양방)척추의 성인골연골증, 경부",AM4212,8,28,20200702,20231223
unique_diseases,(양방)상세불명의 위의 소만부의 악성 신생물 진행형,AC1651,8,28,20220126,20250418
unique_diseases,(양방)기타 성주체성장애,AF648,8,28,20210405,20250321
unique_diseases,"(양방)상세불명의 류마티스, 발목 및 발",AM7907,8,28,20200701,20221201
unique_diseases,(양방)기타 명시된 흉곽내기관의 양성 신생물,AD157,8,28,20200918,20240905
unique_diseases,(한방)기운목 후두환축부,BM4361,8,27,20220324,20250619
unique_diseases,(양방)임신 출산 및 산후기에 합병된 신경계통의 질환 및 정신장애,AO993,8,27,20220525,20240729
unique_diseases,(양방)잠재성 이분척추,AQ760,8,27,20210617,20250428
unique_diseases,"(양방)근육의 기타 석회화, 손",AM6144,8,27,20200623,20230807
unique_diseases,"(양방)간경화증, 대상성",AK7413,8,27,20210406,20241230
unique_diseases,"(양방)척수병증을 동반한 기타 척추증, 흉추부",AM4714,8,26,20200618,20230515
unique_diseases,(한방)달리 분류되지 않은 기타 명시된 관절병증 어깨부분,BM1281,8,26,20201031,20230615
unique_diseases,(양방)약물-유발 통풍 발목 및 발,AM1027,8,25,20220520,20241126
unique_diseases,"(한방)무릎뼈의 골절, 폐쇄성",BS8200,8,25,20200408,20231121
unique_diseases,(양방)달리 분류된 질환에서의 유리체출혈,AH450,8,25,20220305,20241212
unique_diseases,(양방)상세불명의 뇌전동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증,AI6329,8,25,20220207,20241024
unique_diseases,(양방)신체형장애,AF45,8,25,20220418,20250212
unique_diseases,(양방)목 말초신경의 손상,AS144,8,25,20220115,20241014
unique_diseases,"(양방)신근힘줄의 자연파열, 손",AM6624,8,25,20200611,20221111
unique_diseases,(양방)만성 상고실유돌동화농성 중이염 양쪽,AH6621,8,24,20220214,20250408
unique_diseases,(한방)간질성 근염 위팔,BM6012,8,24,20220314,20230915
unique_diseases,(한방)근육의 허혈경색증 어깨부분,BM6221,8,24,20220901,20241230
unique_diseases,"(양방)척추불안정, 경흉추부",AM5323,8,24,20210106,20221126
unique_diseases,(양방)복막의 명시된 부분의 악성 신생물,AC481,8,24,20211018,20250624
unique_diseases,"(한방)척추의 기타 유합, 척추의 여러 부위",BM4320,8,24,20200817,20221219
unique_diseases,(양방)(관절병증을 동반한) 부샤르결절,AM152,8,24,20210826,20250224
unique_diseases,(양방)선천성 거대요관,AQ622,8,24,20200818,20240808
unique_diseases,(한방)거짓육종성 섬유종증 발목 및 발,BM7247,8,24,20220809,20240928
unique_diseases,(양방)파시니 및 피에리니의 피부위축증,AL903,8,24,20201127,20250401
unique_diseases,(한방)상세불명의 윤활막염 및 힘줄윤활막염 골반 부분 및 대퇴,BM6595,8,23,20201224,20250531
unique_diseases,(약국)호흡기계/위통,C105,8,23,20220428,20240607
unique_diseases,(양방)목의 기타 및 상세불명 신경손상,AS146,8,23,20220404,20240617
unique_diseases,(한방)턱관절장애,BK076,8,23,20210518,20250521
unique_diseases,(한방)근막염 NOS 아래팔,BM72930,8,23,20220311,20241026
unique_diseases,"(양방)기타 윤활낭낭, 손",AM7134,8,23,20210312,20230918
unique_diseases,(한방)복부 및 골반 통증,BR10,8,23,20220127,20241016
unique_diseases,(양방)달리 분류되지 않은 순환계통의 기타 처치후 장애,AI978,8,23,20220407,20250306
unique_diseases,(양방)상세불명의 골수염,AM869,8,23,20201120,20240603
unique_diseases,(한방)손목 및 손 부위의 엄지손가락의 내인성 근육 및 힘줄의 손상 기타 및 상세불명의 손상,BS6648,8,22,20220129,20241220
unique_diseases,(양방)신장 및 요관의 기타 명시된 장애,AN2888,8,22,20200130,20201124
unique_diseases,(양방)발목 및 발 부위의 기타 근육 및 힘줄의 손상,AS968,8,22,20210505,20250411
unique_diseases,(양방)L4/L5 요추의 탈구,AS3313,8,22,20210129,20250317
unique_diseases,(양방)상세불명의 지방층염 어깨부분,AM7931,8,22,20220120,20240812
unique_diseases,(한방)관절의 재발성 탈구 및 불완전탈구 어깨부분,BM2441,8,22,20220527,20241102
unique_diseases,"(양방)힘줄집의 농양, 아래다리",AM6506,8,22,20210223,20230203
unique_diseases,(양방)상세불명의 리케차병,AA799,8,22,20211118,20241106
unique_diseases,"(양방)기타 명시된 연조직장애, 아래다리",AM7986,8,22,20210904,20230127
unique_diseases,(한방)항문 및 직장의 출혈,BK625,8,21,20211123,20240527
unique_diseases,(한방)간질성 근염 아래다리,BM6016,8,21,20220219,20240813
unique_diseases,"(양방)골의 기타 낭, 발목 및 발",AM8567,8,21,20200813,20220901
unique_diseases,(양방)뼈의 기타 명시된 장애 어깨부분,AM8981,8,21,20220404,20250131
unique_diseases,(한방)달리 분류되지 않은 기타 명시된 관절병증 손,BM1284,8,21,20211207,20250423
unique_diseases,(한방)척골과 요골 모두의 하단의 골절 폐쇄성,BS5260,8,21,20220129,20250423
unique_diseases,(양방)기타 비외상성 두개내출혈의 후유증,AI692,8,21,20210630,20250103
unique_diseases,"(한방)척추성 골부착부병증, 요천부",BM4607,8,21,20200110,20240607
unique_diseases,(양방)고립성 골낭 아래다리,AM8546,8,21,20220125,20230522
unique_diseases,(한방)기타 형성이상성 고관절증,BM163,8,21,20210603,20240725
unique_diseases,"(양방)경골 상단의 기타 골절, 개방성",AS82181,8,21,20200507,20230522
unique_diseases,(양방)기타 감염성 윤활낭염 상세불명 부분,AM7119,8,21,20220316,20250228
unique_diseases,(한방)발목 및 발 부위의 다발성 근육 및 힘줄의 손상 열상,BS9670,8,20,20220119,20250414
unique_diseases,(양방)플릭텐 각막결막염,AH1624,8,20,20200309,20230424
unique_diseases,(한방)자궁내막의 제자리암종,BD070,8,20,20210807,20250205
unique_diseases,"(양방)머리 및 목의 상세불명 정도의 화상, 귀",AT2000,8,20,20200227,20230519
unique_diseases,"(양방)연소성 특발성 척주측만증, 흉추부",AM4114,8,20,20200122,20230627
unique_diseases,"(양방)기타 명시된 백내장, 왼쪽",AH2681,8,19,20201209,20240607
unique_diseases,(양방)기타 명시된 괴사성 혈관병증,AM318,8,19,20220203,20240219
unique_diseases,(양방)남성생식기관 검사물의 미생물학적 이상소견,AR865,8,19,20220125,20241210
unique_diseases,(양방)상세불명의 수포성 표피박리증,AQ819,8,19,20210910,20230809
unique_diseases,"(양방)상세불명의 윤활낭병증, 여러 부위",AM7190,8,19,20210416,20230714
unique_diseases,"(양방)간의 기타 및 상세불명의 경변증, 차일드-퍼 A",AK7460,8,19,20200128,20201210
unique_diseases,(양방)손목 및 손의 2도 부식 엄지손가락을 제외한 단일손가락(손톱),AT2361,8,19,20220328,20230929
unique_diseases,(양방)골의 기타 낭 상세불명 부분,AM8569,8,19,20220331,20231214
unique_diseases,(한방)악몽,BF515,8,19,20220111,20250218
unique_diseases,(양방)달리 분류된 질환에서의 눈꺼풀의 기생충 감염,AH030,8,19,20230502,20250402
unique_diseases,(양방)다발성 합병증을 동반한 기타 명시된 당뇨병,AE137,8,19,20220106,20250210
unique_diseases,(양방)부모 및 양부모와 관련된 문제,AZ631,8,19,20201125,20240808
unique_diseases,(양방)감염성 질환의 보균자,AZ22,8,19,20210929,20240523
unique_diseases,(양방)상세불명의 아프리카파동편모충증,AB569,8,19,20220713,20240622
unique_diseases,(양방)달리 분류되지 않은 윤활막의 비대 손,AM6724,8,19,20210731,20240405
unique_diseases,"(양방)기타 이차성 골괴사, 골반 부분 및 대퇴",AM8735,8,19,20200629,20240901
unique_diseases,(양방)달리 분류되지 않은 반음양증,AQ560,8,19,20220308,20250324
unique_diseases,(양방)확대성 및 비대성 손발톱,AQ845,8,18,20200925,20241212
unique_diseases,(양방)연골의 기타 명시된 장애 기타 부분,AM9488,8,18,20220331,20231130
unique_diseases,(양방)(착색) 융모결절성 윤활막염 발목 및 발,AM1227,8,18,20220212,20250409
unique_diseases,"(한방)상세불명의 윤활막염 및 힘줄윤활막염, 발목 및 발",BM6597,8,18,20200901,20230210
unique_diseases,(한방)활동성 및 주의력 장애,BF900,8,18,20200103,20240906
unique_diseases,(양방)뼈의 특발성 무균괴사,AM870,8,18,20210421,20240625
unique_diseases,"(한방)경골 상단의 기타 골절, 폐쇄성",BS82180,8,18,20200826,20230907
unique_diseases,"(양방)오래된 열상 또는 손상으로 인한 반달연골이상, 내측곁인대 또는 기타 및 상세불명의 내측반달연골",AM2323,8,18,20200225,20221201
unique_diseases,(양방)간질성 근염 아래다리,AM6016,8,18,20220319,20241113
unique_diseases,"(양방)기타 관절연골장애, 상세불명 부분",AM2419,8,18,20200318,20240906
unique_diseases,(양방)달리 분류되지 않은 스트레스골절 손,AM8434,8,18,20220102,20241010
unique_diseases,(한방)비뇨계통의 상세불명 장애,BN399,8,18,20210817,20241104
unique_diseases,(양방)호산구성 연조직염[웰스],AL983,8,18,20200619,20241220
unique_diseases,(한방)근긴장장애,BG711,8,18,20220205,20241204
unique_diseases,(양방)기타 미만성 결합조직장애에서의 호흡장애,AJ991,8,18,20210405,20250604
unique_diseases,"(한방)장경골띠증후군, 아래다리",BM7636,8,18,20210115,20241105
unique_diseases,(양방)가족성 적혈구증가,AD750,8,18,20200617,20241101
unique_diseases,(한방)근육의 기타 명시된 장애 아래다리,BM6286,8,18,20210506,20240514
unique_diseases,(양방)발목 및 발의 화상 및 부식,AT25,8,18,20211122,20240729
unique_diseases,"(양방)사용, 과용 및 압박에 관련된 기타 연조직장애, 기타 부분",AM7088,8,18,20210123,20241023
unique_diseases,(한방)통증신경디스트로피 위팔,BM8902,8,17,20220127,20240802
unique_diseases,(한방)목 및 등을 침범하는 지방층염 흉추부,BM5404,8,17,20211111,20250530
unique_diseases,(양방)혈관절증 상세불명 부분,AM2509,8,17,20220518,20250218
unique_diseases,"(양방)상세불명의 골괴사, 아래다리",AM8796,8,17,20201003,20230802
unique_diseases,(양방)기타 부신피질과도활성,AE270,8,17,20200805,20250419
unique_diseases,(양방)추간공의 결합조직 및 원반 협착,AM997,8,17,20210421,20240708
unique_diseases,(양방)상세불명의 힘줄의 자연파열 손,AM6654,8,17,20211221,20240603
unique_diseases,"(양방)윤활막 및 힘줄의 기타 명시된 장애, 상세불명 부분",AM6789,8,17,20210913,20231007
unique_diseases,"(양방)화학물질, 가스, 훈증기 및 물김에 의한 기타 호흡기병태",AJ688,8,17,20200212,20221114
unique_diseases,(양방)골절의 지연유합 아래다리,AM8426,8,17,20220407,20241204
unique_diseases,"(양방)급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 상세불명",AJ4409,8,17,20200622,20230621
unique_diseases,(한방)기타 및 상세불명 부위의 표재성 동상,BT339,8,17,20220104,20250228
unique_diseases,"(한방)기타 이차성 통풍, 발목 및 발",BM1047,8,17,20210222,20230618
unique_diseases,(한방)노로바이러스에 의한 급성 위장병증,BA081,8,17,20210525,20231221
unique_diseases,(양방)출혈을 동반한 위 및 십이지장의 혈관형성이상,AK3181,8,17,20200208,20240804
unique_diseases,(양방)상세불명의 악성 신생물의 가족력,AZ809,8,17,20220531,20241120
unique_diseases,(양방)상세불명의 생체역학적 병변 흉추부위,AM9992,8,17,20210623,20241220
unique_diseases,"(양방)달리 분류되지 않은 스트레스골절, 기타 부분",AM8438,8,16,20210216,20240618
unique_diseases,(양방)하악후퇴증,AK0713,8,16,20210615,20241112
unique_diseases,(한방)발톱의 손상이 없는 발가락의 열린상처,BS911,8,16,20210912,20240812
unique_diseases,(양방)달리 분류되지 않은 지방디스트로피,AE881,8,16,20220119,20250218
unique_diseases,(약국)소화기계/종창,C228,8,16,20220127,20241210
unique_diseases,(양방)합병백내장,AH262,8,16,20220602,20240925
unique_diseases,(양방)연기성 인격장애,AF604,8,16,20220105,20240422
unique_diseases,(양방)기타 명시된 감염성 및 기생충성 질환의 후유증,AB948,8,16,20220321,20240821
unique_diseases,(양방)연골의 상세불명 장애 기타 부분,AM9498,8,16,20211127,20241112
unique_diseases,(양방)임균복막염(A54.8†),AK671,8,16,20220212,20240710
unique_diseases,(양방)영아 특발성 척주측만증 척추의 여러 부위,AM4100,8,16,20220225,20250220
unique_diseases,"(한방)상세불명의 척추증, 요천부",BM4797,8,16,20201029,20230506
unique_diseases,(양방)상세불명의 금속의 독성효과,AT569,8,16,20210208,20240814
unique_diseases,(양방)신경계통의 기타 처치후 장애,AG978,8,16,20220503,20240926
unique_diseases,(한방)재발성으로 명시되어 있지 않은 급성 범부비동염,BJ0140,8,15,20220305,20240828
unique_diseases,(한방)슬개골의 연소성 골연골증,BM924,8,15,20210531,20240307
unique_diseases,"(한방)근육의 상세불명 장애, 기타 부분",BM6298,8,15,20200725,20230814
unique_diseases,"(양방)출혈을 동반하지 않은 천공 또는 농양이 없는 소장의 게실병, 게실증",AK5710,8,15,20200306,20241219
unique_diseases,(양방)모소낭,AL05,8,15,20200820,20240406
unique_diseases,"(양방)상세불명의 화농성 관절염, 골반 부분 및 대퇴",AM0095,8,15,20200129,20241014
unique_diseases,(양방)경도 기타 명시된 류마티스관절염 아래다리,AM06860,8,15,20220728,20241001
unique_diseases,(양방)이중섬유속차단,AI452,8,15,20210524,20240926
unique_diseases,(양방)대퇴골 경부의 기타 부분의 골절,AS7208,8,15,20220203,20250506
unique_diseases,"(양방)일과성 윤활막염, 위팔",AM6732,8,15,20200806,20220826
unique_diseases,(양방)달리 분류되지 않은 병적 골절 발목 및 발,AM8447,8,15,20220527,20240824
unique_diseases,(양방)상세불명의 비타민A결핍,AE509,8,15,20210522,20230919
unique_diseases,"(양방)청소년기 특발성 척주측만증, 요천부",AM41172,8,14,20210401,20230421
unique_diseases,(한방)3도 치핵,BK642,8,14,20200207,20250613
unique_diseases,(양방)엉덩이 및 대퇴 부위의 기타 혈관손상,AS758,8,14,20220704,20230714
unique_diseases,(한방)상세불명 정도의 상세불명 신체부위의 화상,BT300,8,14,20211207,20231223
unique_diseases,(양방)요충증,AB80,8,14,20200702,20250410
unique_diseases,(양방)상세불명의 화농성 관절염,AM009,8,14,20210818,20250414
unique_diseases,"(양방)어깨 및 위팔의 기타 부분의 골절, 폐쇄성",AS4280,8,14,20200219,20220313
unique_diseases,"(양방)방실차단, 1도",AI440,8,14,20210118,20230922
unique_diseases,(한방)성인호흡곤란증후군,BJ80,8,14,20220326,20231219
unique_diseases,"(양방)림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 상세불명 신생물",AD479,8,14,20210108,20230921
unique_diseases,(양방)장티푸스,AA010,8,14,20201218,20250120
unique_diseases,(양방)인두 및 경부식도를 침범한 열린상처,AS112,8,14,20201112,20240828
unique_diseases,(양방)척추불안정 후두환축부,AM5321,8,14,20220801,20250108
unique_diseases,(양방)수두수막염(G02.0*),AB010,8,14,20200709,20240804
unique_diseases,"(양방)기타 약물, 약제 및 생물학적 물질에 대한 알레르기의 개인력",AZ888,8,14,20200918,20221121
unique_diseases,(양방)달리 분류되지 않은 만성 간염,AK73,8,14,20220106,20240903
unique_diseases,(양방)급성 비특이성 특발성 심장막염,AI300,8,14,20220207,20240503
unique_diseases,(양방)사지의 기타 명시된 후천변형 골반 부분 및 대퇴,AM2185,8,14,20220224,20250227
unique_diseases,(양방)케토산증을 동반한 기타 명시된 당뇨병,AE1310,8,14,20210528,20241226
unique_diseases,(양방)중등도 기타 명시된 류마티스관절염 손,AM06841,8,14,20220315,20250305
unique_diseases,"(양방)아래다리의 기타 표재성 손상, 곤충물림(비독액성)",AS8082,8,14,20200521,20200925
unique_diseases,(양방)초기임신중 출혈,AO20,8,14,20201106,20250117
unique_diseases,(양방)만성 상고실유돌동화농성 중이염,AH662,8,14,20210619,20230228
unique_diseases,(양방)상세불명의 윤활낭병증,AM719,8,14,20210510,20230802
unique_diseases,(양방)기타 유리체혼탁,AH433,8,13,20210202,20241230
unique_diseases,(양방)류마티스윤활낭염 아래다리,AM0626,8,13,20220106,20250222
unique_diseases,(양방)뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착,AI66,8,13,20210721,20250429
unique_diseases,(양방)정맥의 기타 장애,AI87,8,13,20220421,20241011
unique_diseases,(양방)사지길이부동(후천성) 여러 부위,AM2170,8,13,20230626,20241108
unique_diseases,(양방)손목 및 손의 기타 표재성 손상 박리 찰과상,AS6080,8,13,20200928,20240408
unique_diseases,(양방)이상불수의운동,AR25,8,13,20211015,20240822
unique_diseases,(양방)뇌량의 선천기형,AQ040,8,13,20220917,20240904
unique_diseases,(양방)발달성 난소낭,AQ501,8,13,20220113,20240613
unique_diseases,(양방)목 및 등을 침범하는 지방층염 천추 및 천미추부,AM5408,8,13,20220818,20250212
unique_diseases,(양방)유전성 철적혈모구빈혈,AD640,8,13,20210817,20240821
unique_diseases,(한방)기타 윤활막염 및 힘줄윤활막염 위팔,BM6582,8,13,20210806,20241023
unique_diseases,(양방)발목 및 발 부위의 상세불명 혈관손상,AS959,8,13,20210906,20240206
unique_diseases,(양방)두개골 및 안면골의 기타 명시된 선천기형,AQ758,8,13,20200224,20240716
unique_diseases,(양방)순환계통질환의 개인력,AZ867,8,13,20220321,20250704
unique_diseases,(한방)사용 과용 및 압박에 관련된 기타 연조직장애 기타 부분,BM7088,8,12,20220113,20240829
unique_diseases,(양방)달리 분류된 기타 질환에서의 척추병증 상세불명의 부위,AM4989,8,12,20221121,20250125
unique_diseases,(양방)방사선조사된 법랑질,AK0381,8,12,20210209,20250412
unique_diseases,"(한방)쇄골 몸통의 골절, 폐쇄성",BS42040,8,12,20201116,20230719
unique_diseases,(양방)외모 및 행동에 관련된 기타 증상 및 징후,AR468,8,12,20210203,20250130
unique_diseases,"(양방)감염성 근염, 기타 부분",AM6008,8,12,20200106,20231106
unique_diseases,(양방)얼굴 및 목의 기타 선천기형,AQ18,8,12,20210430,20240906
unique_diseases,(양방)경추두개증후군,AM530,8,12,20220506,20240826
unique_diseases,"(양방)기타 근골격장애에서의 다발신경병증(M00-M25†, M40-M96†)",AG636,8,12,20200129,20220818
unique_diseases,(한방)상세불명의 척추병증 경흉추부,BM4893,8,12,20220115,20241103
unique_diseases,(한방)아래다리의 다발성 표재성 손상,BS807,8,12,20220519,20250416
unique_diseases,(양방)폐경후골다공증 아래팔,AM8103,8,12,20220627,20240617
unique_diseases,(양방)달리 분류되지 않은 관절의 병적 탈구 및 불완전탈구 발목 및 발,AM2437,8,12,20220107,20240919
unique_diseases,(양방)요골 하단의 기타 및 다발성 골절,AS5258,8,12,20220109,20240528
unique_diseases,(양방)상세불명의 반응성 관절병증 발목 및 발,AM0297,8,12,20220127,20240728
unique_diseases,"(양방)장경골띠증후군, 상세불명 부분",AM7639,8,12,20200910,20230908
unique_diseases,(양방)기타 유해생물방제제(농약)의 독성효과,AT608,8,12,20220425,20250304
unique_diseases,"(양방)손목 및 손 부위의 기타 혈관손상, 열상",AS6582,8,12,20200104,20201210
unique_diseases,(양방)아래다리 부위의 상세불명 근육 및 힘줄의 손상,AS869,8,12,20211014,20240823
unique_diseases,(양방)조기분만을 동반한 조기자연진통 임신 22주 미만,AO6010,8,12,20220408,20240630
unique_diseases,(양방)연소성 특발성 척주측만증 흉요추부,AM4115,8,12,20220114,20241010
unique_diseases,(양방)결막 변성 및 침착물,AH111,8,11,20210608,20240727
unique_diseases,(양방)공막염,AH150,8,11,20220129,20250121
unique_diseases,(양방)국소적 털과다증,AL682,8,11,20211220,20250326
unique_diseases,(양방)체위성 척주후만증 흉추부,AM4004,8,11,20220110,20241224
unique_diseases,(양방)비기질성 성교통,AF526,8,11,20210429,20231231
unique_diseases,"(양방)머리 및 목의 상세불명 정도의 화상, 머리, 얼굴, 목의 여러 부위",AT2007,8,11,20200330,20230810
unique_diseases,(한방)상세불명의 양성 지방종성 신생물,BD179,8,11,20220111,20231218
unique_diseases,(양방)난소 난관 및 넓은인대의 비염증성 장애,AN83,8,11,20210527,20250124
unique_diseases,(양방)상세불명의 효소장애에 의한 빈혈,AD559,8,11,20210715,20240129
unique_diseases,(한방)상세불명의 비특이성 림프절염,BI889,8,11,20210914,20241025
unique_diseases,(한방)영아기에서 독특한 비특이성 증상,BR681,8,11,20210416,20240429
unique_diseases,(양방)외부보청기의 존재,AZ974,8,11,20220322,20250523
unique_diseases,"(양방)손목 및 손의 기타 표재성 손상, 곤충물림(비독액성)",AS6082,8,11,20200601,20201115
unique_diseases,(양방)대퇴골의 골절,AS72,8,11,20210719,20240628
unique_diseases,"(양방)귀의 표재성 손상, 표재성이물(파편)",AS0043,8,11,20200111,20201218
unique_diseases,(양방)상세불명의 위치이상이나 이상태위로 인한 난산,AO649,8,11,20210830,20250317
unique_diseases,(양방)달리 분류되지 않은 귀의 기타 장애,AH93,8,11,20210126,20241008
unique_diseases,(양방)기타 안구 인공장치 삽입물 및 이식편의 기계적 합병증,AT853,8,11,20220424,20241030
unique_diseases,(양방)기타 단일 세균성 질환에 대한 예방접종의 필요,AZ238,8,10,20210907,20241202
unique_diseases,(양방)치아의 탈구,AS032,8,10,20200105,20240723
unique_diseases,(양방)머리의 기타 및 상세불명의 손상,AS09,8,10,20200721,20240630
unique_diseases,(양방)진균종,AB470,8,10,20220830,20241012
unique_diseases,(양방)주거시설 입소를 위한 검사,AZ022,8,10,20210126,20240827
unique_diseases,"(양방)목의 기타 부분의 표재성 손상, 타박상",AS1084,8,10,20200113,20201118
unique_diseases,"(양방)눈꺼풀 및 눈주위의 기타 표재성 손상, 기타 손상",AS0028,8,10,20200109,20201219
unique_diseases,(양방)기타 비뇨생식기 부위의 칸디다증,AB374,8,10,20220425,20241112
unique_diseases,(한방)합병증 없는 볼거리,BB269,8,10,20200228,20240725
unique_diseases,(양방)이상혈청효소수치,AR74,8,10,20220211,20240930
unique_diseases,(양방)기타 병태에 대한 복합치료후 추적검사,AZ097,8,10,20220112,20240619
unique_diseases,(양방)척골 상단의 골절,AS520,8,10,20200615,20240613
unique_diseases,(양방)아데노바이러스장염,AA082,8,10,20211106,20240920
unique_diseases,(양방)경도 상세불명의 류마티스관절염 아래팔,AM06930,8,10,20220531,20241115
unique_diseases,(양방)보선,AL604,8,10,20210716,20240618
unique_diseases,(한방)기타 명시된 등병증 흉요추부,BM5385,8,10,20220510,20240717
unique_diseases,"(양방)견갑대의 상세불명 부분의 골절, 폐쇄성",AS4290,8,10,20200104,20230918
unique_diseases,(양방)태아의 기타 이상으로 인한 난산,AO663,8,10,20200213,20231228
unique_diseases,(양방)알코올남용 상담 및 감시를 위해 보건서비스와 접하고 있는 사람,AZ714,8,9,20210701,20240720
unique_diseases,(양방)전립선의 염증성 질환,AN41,8,9,20220413,20241015
unique_diseases,(약국)피부 및 피하조직/복부팽만,C310,8,9,20220308,20240927
unique_diseases,(양방)기타 섭취된 식물(의 부분)의 독성효과,AT622,8,9,20210208,20250504
unique_diseases,(한방)사지의 통증,BM796,8,9,20200222,20220926
unique_diseases,(양방)복강내기관의 손상,AS36,8,9,20211222,20240909
unique_diseases,(양방)치아의 전통성 마모,AK0313,8,9,20200207,20201104
unique_diseases,(양방)요추 및 골반의 기타 및 상세불명 부분의 골절,AS328,8,9,20220110,20250519
unique_diseases,"(양방)염증성 다발관절병증, 기타 부분",AM0648,8,9,20200611,20230428
unique_diseases,(양방)전신적 원인에 의한 치아의 탈락,AK080,8,9,20220108,20241226
unique_diseases,(양방)크로이츠펠트-야콥병에서의 치매(A81.0†),AF021,8,9,20220319,20241211
unique_diseases,(양방)각막의 기타 장애,AH18,8,9,20210329,20231208
unique_diseases,(한방)절박유산,BO200,8,9,20210306,20230602
unique_diseases,(양방)흉막의 이상,AQ340,8,9,20200724,20250417
unique_diseases,(한방)수유의 기타 및 상세불명 장애,BO927,8,9,20201010,20240610
unique_diseases,(양방)상세불명의 척주전만증 흉요추부,AM4055,8,9,20220112,20240725
unique_diseases,(양방)굴절 및 조절의 장애,AH52,8,9,20220119,20241118
unique_diseases,(양방)팔의 상세불명 부위의 기타 명시된 손상,AT118,8,9,20210311,20240912
unique_diseases,(양방)달리 분류된 질환에서의 뇌신경장애,AG53,8,9,20200120,20231107
unique_diseases,(양방)달리 분류된 질환에서의 기타 연조직장애 아래다리,AM7386,8,9,20211113,20231004
unique_diseases,(양방)항문 및 직장의 기타 질환,AK62,8,9,20200224,20241111
unique_diseases,(양방)달리 분류되지 않은 건삭파열,AI511,8,8,20200328,20240122
unique_diseases,(양방)C5/C6 경추의 탈구,AS1314,8,8,20220523,20240217
unique_diseases,(양방)어깨 및 위팔의 표재성 손상,AS40,8,8,20200703,20241105
unique_diseases,(양방)범소엽성 폐기종,AJ431,8,8,20210118,20240930
unique_diseases,(양방)기타 비독성 고이터,AE04,8,8,20211222,20241216
unique_diseases,(양방)연소성 특발성 척주측만증,AM411,8,8,20200306,20230828
unique_diseases,(양방)일과성 윤활막염 상세불명 부분,AM6739,8,8,20220310,20241107
unique_diseases,(양방)기타 명시된 난산,AO668,8,8,20220302,20250324
unique_diseases,(양방)태아수종에 대한 산모관리,AO362,8,8,20220104,20241216
unique_diseases,(양방)복부압통,AR1040,8,8,20200210,20221129
unique_diseases,(양방)칫솔질에 의한 잇몸 및 무치성 치조융기의 병변,AK0621,8,8,20200928,20240927
unique_diseases,(양방)상세불명의 바이러스출혈열,AA99,8,8,20210223,20241116
unique_diseases,(양방)이감염증 진드기증 및 기타 기생충 감염에 접촉 및 노출,AZ207,8,8,20210526,20240613
unique_diseases,(양방)지네 및 독액성 노래기(열대성)와 접촉 상세불명 장소,AX249,8,8,20210608,20240907
unique_diseases,"(양방)임신, 출산 및 산후기에 합병된 기타 산모의 감염 및 기생충질환",AO988,8,8,20200718,20220803
unique_diseases,(양방)달리 분류되지 않은 기타 등병증,AM53,8,8,20211108,20250205
unique_diseases,(양방)달리 분류되지 않은 기타 특정 관절장애 상세불명 부분,AM2489,8,8,20220121,20240522
unique_diseases,(양방)달리 분류되지 않은 기타 바이러스질환,AB33,8,8,20200618,20240523
unique_diseases,(양방)상세불명의 치아의 탈구,AS0329,8,8,20200310,20250418
